year,origin_location_code,asylum_location_code,gender,population
2005,AFG,CHN,f,0
2005,AFG,CHN,m,14
2005,AFG,CIV,all,34
2005,AFG,CIV,f,24
2005,AFG,CIV,m,10
2005,AFG,CUB,all,18
2005,AFG,CUB,f,0
2005,AFG,CUB,m,18
2005,AFG,CYP,all,159
2005,AFG,CYP,f,0
2005,AFG,CYP,m,5
2005,AFG,CZE,all,246
2005,AFG,CZE,f,0
2005,AFG,CZE,m,0
2005,AFG,DEU,all,36136
2005,AFG,DEU,f,0
2005,AFG,DEU,m,0
2005,AFG,DNK,all,6461
2005,AFG,DNK,f,0
2005,AFG,DNK,m,0
2005,AFG,ECU,all,29
2005,AFG,ECU,f,0
2005,AFG,ECU,m,0
2005,AFG,EGY,all,62
2005,AFG,EGY,f,10
2005,AFG,EGY,m,52
2005,AFG,ESP,all,87
2005,AFG,ESP,f,0
2005,AFG,ESP,m,0
2005,AFG,FIN,all,1604
2005,AFG,FIN,f,0
2005,AFG,FIN,m,0
2005,AFG,FRA,all,1228
2005,AFG,FRA,f,535
2005,AFG,FRA,m,693
2005,AFG,GBR,all,22532
2005,AFG,GBR,f,0
2005,AFG,GBR,m,0
2005,AFG,GEO,all,10
2005,AFG,GEO,f,0
2005,AFG,GEO,m,10
2005,AFG,GRC,all,1146
2005,AFG,GRC,f,78
2005,AFG,GRC,m,1068
2005,AFG,HUN,all,2385
2005,AFG,HUN,f,0
2005,AFG,HUN,m,0
2005,AFG,IDN,all,156
2005,AFG,IDN,f,34
2005,AFG,IDN,m,122
2005,AFG,IND,all,19440
2005,AFG,IND,f,10550
2005,AFG,IND,m,8890
2005,AFG,IRL,all,77
2005,AFG,IRL,f,0
2005,AFG,IRL,m,0
2005,AFG,IRN,all,1840608
2005,AFG,IRN,f,806718
2005,AFG,IRN,m,1033890
2005,AFG,ITA,all,302
2005,AFG,ITA,f,0
2005,AFG,ITA,m,0
2005,AFG,JPN,all,85
2005,AFG,JPN,f,5
2005,AFG,JPN,m,51
2005,AFG,KAZ,all,1520
2005,AFG,KAZ,f,656
2005,AFG,KAZ,m,864
2005,AFG,KGZ,all,736
2005,AFG,KGZ,f,280
2005,AFG,KGZ,m,456
2005,AFG,KWT,all,250
2005,AFG,KWT,f,116
2005,AFG,KWT,m,134
2005,AFG,LBN,all,26
2005,AFG,LBN,f,0
2005,AFG,LBN,m,26
2005,AFG,LKA,all,10
2005,AFG,LKA,f,10
2005,AFG,LKA,m,0
2005,AFG,LTU,all,101
2005,AFG,LTU,f,0
2005,AFG,LTU,m,0
2005,AFG,MDA,all,26
2005,AFG,MDA,f,0
2005,AFG,MDA,m,26
2005,AFG,MLT,all,8
2005,AFG,MLT,f,0
2005,AFG,MLT,m,0
2005,AFG,MYS,all,168
2005,AFG,MYS,f,50
2005,AFG,MYS,m,118
2005,AFG,NLD,all,26564
2005,AFG,NLD,f,0
2005,AFG,NLD,m,0
2005,AFG,NOR,all,4052
2005,AFG,NOR,f,0
2005,AFG,NOR,m,0
2005,AFG,NZL,all,1266
2005,AFG,NZL,f,0
2005,AFG,NZL,m,0
2005,AFG,PAK,all,1086973
2005,AFG,PAK,f,531262
2005,AFG,PAK,m,552946
2005,AFG,POL,all,87
2005,AFG,POL,f,0
2005,AFG,POL,m,0
2005,AFG,PRT,all,5
2005,AFG,PRT,f,0
2005,AFG,PRT,m,0
2005,AFG,QAT,all,80
2005,AFG,QAT,f,0
2005,AFG,QAT,m,80
2005,AFG,ROU,all,280
2005,AFG,ROU,f,14
2005,AFG,ROU,m,12
2005,AFG,RUS,all,101519
2005,AFG,RUS,f,0
2005,AFG,RUS,m,0
2005,AFG,SAU,all,12
2005,AFG,SAU,f,12
2005,AFG,SAU,m,0
2005,AFG,SVK,all,468
2005,AFG,SVK,f,26
2005,AFG,SVK,m,36
2005,AFG,SWE,all,4963
2005,AFG,SWE,f,0
2005,AFG,SWE,m,0
2005,AFG,SYR,all,674
2005,AFG,SYR,f,310
2005,AFG,SYR,m,364
2005,AFG,THA,all,10
2005,AFG,THA,f,0
2005,AFG,THA,m,10
2005,AFG,TJK,all,1028
2005,AFG,TJK,f,604
2005,AFG,TJK,m,402
2005,AFG,TKM,all,1498
2005,AFG,TKM,f,728
2005,AFG,TKM,m,770
2005,AFG,TUR,all,664
2005,AFG,TUR,f,320
2005,AFG,TUR,m,344
2005,AFG,UKR,all,2848
2005,AFG,UKR,f,820
2005,AFG,UKR,m,2028
2005,AFG,USA,all,8931
2005,AFG,USA,f,0
2005,AFG,USA,m,0
2005,AFG,UZB,all,5274
2005,AFG,UZB,f,2202
2005,AFG,UZB,m,2476
2005,AFG,ZAF,all,37
2005,AFG,ZAF,f,0
2005,AFG,ZAF,m,0
2005,IRN,AFG,all,36
2005,IRN,AFG,f,9
2005,IRN,AFG,m,27
2005,PAK,AFG,all,7
2005,PAK,AFG,f,0
2005,PAK,AFG,m,7
2006,AFG,ARE,all,10
2006,AFG,ARE,f,10
2006,AFG,ARE,m,0
2006,AFG,AUS,all,7923
2006,AFG,AUS,f,0
2006,AFG,AUS,m,0
2006,AFG,AUT,all,5239
2006,AFG,AUT,f,0
2006,AFG,AUT,m,0
2006,AFG,AZE,all,1008
2006,AFG,AZE,f,290
2006,AFG,AZE,m,718
2006,AFG,BEL,all,243
2006,AFG,BEL,f,83
2006,AFG,BEL,m,143
2006,AFG,BGR,all,2362
2006,AFG,BGR,f,5
2006,AFG,BGR,m,287
2006,AFG,BLR,all,1000
2006,AFG,BLR,f,434
2006,AFG,BLR,m,566
2006,AFG,BRA,all,5
2006,AFG,BRA,f,0
2006,AFG,BRA,m,5
2006,AFG,CAN,all,14713
2006,AFG,CAN,f,132
2006,AFG,CAN,m,157
2006,AFG,CHE,all,1915
2006,AFG,CHE,f,718
2006,AFG,CHE,m,1008
2006,AFG,CHL,all,34
2006,AFG,CHL,f,10
2006,AFG,CHL,m,24
2006,AFG,CHN,all,14
2006,AFG,CHN,f,0
2006,AFG,CHN,m,14
2006,AFG,CIV,all,28
2006,AFG,CIV,f,14
2006,AFG,CIV,m,14
2006,AFG,CUB,all,10
2006,AFG,CUB,f,0
2006,AFG,CUB,m,10
2006,AFG,CYP,all,139
2006,AFG,CYP,f,0
2006,AFG,CYP,m,5
2006,AFG,CZE,all,237
2006,AFG,CZE,f,0
2006,AFG,CZE,m,0
2006,AFG,DEU,all,25878
2006,AFG,DEU,f,0
2006,AFG,DEU,m,0
2006,AFG,DNK,all,6367
2006,AFG,DNK,f,0
2006,AFG,DNK,m,0
2006,AFG,ECU,all,32
2006,AFG,ECU,f,0
2006,AFG,ECU,m,0
2006,AFG,EGY,all,62
2006,AFG,EGY,f,10
2006,AFG,EGY,m,52
2006,AFG,ESP,all,74
2006,AFG,ESP,f,0
2006,AFG,ESP,m,0
2006,AFG,FIN,all,1942
2006,AFG,FIN,f,0
2006,AFG,FIN,m,0
2006,AFG,FRA,all,1238
2006,AFG,FRA,f,524
2006,AFG,FRA,m,714
2006,AFG,GBR,all,23069
2006,AFG,GBR,f,0
2006,AFG,GBR,m,0
2006,AFG,GEO,all,10
2006,AFG,GEO,f,0
2006,AFG,GEO,m,10
2006,AFG,GRC,all,996
2006,AFG,GRC,f,10
2006,AFG,GRC,m,986
2006,AFG,HUN,all,2362
2006,AFG,HUN,f,0
2006,AFG,HUN,m,0
2006,AFG,IDN,all,150
2006,AFG,IDN,f,32
2006,AFG,IDN,m,118
2006,AFG,IND,all,19218
2006,AFG,IND,f,10470
2006,AFG,IND,m,8748
2006,AFG,IRL,all,211
2006,AFG,IRL,f,0
2006,AFG,IRL,m,0
2006,AFG,IRN,all,1829572
2006,AFG,IRN,f,732544
2006,AFG,IRN,m,1097028
2006,AFG,ITA,all,473
2006,AFG,ITA,f,0
2006,AFG,ITA,m,0
2006,AFG,JPN,all,60
2006,AFG,JPN,f,5
2006,AFG,JPN,m,50
2006,AFG,KAZ,all,1197
2006,AFG,KAZ,f,519
2006,AFG,KAZ,m,678
2006,AFG,KGZ,all,914
2006,AFG,KGZ,f,376
2006,AFG,KGZ,m,538
2006,AFG,KWT,all,88
2006,AFG,KWT,f,50
2006,AFG,KWT,m,38
2006,AFG,LBN,all,12
2006,AFG,LBN,f,0
2006,AFG,LBN,m,12
2006,AFG,LKA,all,10
2006,AFG,LKA,f,10
2006,AFG,LKA,m,0
2006,AFG,LTU,all,96
2006,AFG,LTU,f,0
2006,AFG,LTU,m,0
2006,AFG,MDA,all,24
2006,AFG,MDA,f,10
2006,AFG,MDA,m,14
2006,AFG,MLT,all,8
2006,AFG,MLT,f,0
2006,AFG,MLT,m,0
2006,AFG,MYS,all,170
2006,AFG,MYS,f,46
2006,AFG,MYS,m,124
2006,AFG,NLD,all,22650
2006,AFG,NLD,f,0
2006,AFG,NLD,m,0
2006,AFG,NOR,all,4871
2006,AFG,NOR,f,0
2006,AFG,NOR,m,0
2006,AFG,NZL,all,961
2006,AFG,NZL,f,0
2006,AFG,NZL,m,0
2006,AFG,PAK,all,1048166
2006,AFG,PAK,f,522078
2006,AFG,PAK,m,526088
2006,AFG,POL,all,79
2006,AFG,POL,f,0
2006,AFG,POL,m,0
2006,AFG,PRT,all,5
2006,AFG,PRT,f,0
2006,AFG,PRT,m,0
2006,AFG,QAT,all,80
2006,AFG,QAT,f,0
2006,AFG,QAT,m,80
2006,AFG,ROU,all,272
2006,AFG,ROU,f,10
2006,AFG,ROU,m,10
2006,AFG,RUS,all,101432
2006,AFG,RUS,f,0
2006,AFG,RUS,m,0
2006,AFG,SAU,all,20
2006,AFG,SAU,f,10
2006,AFG,SAU,m,10
2006,AFG,SVK,all,423
2006,AFG,SVK,f,0
2006,AFG,SVK,m,0
2006,AFG,SWE,all,4869
2006,AFG,SWE,f,0
2006,AFG,SWE,m,0
2006,AFG,SYR,all,1308
2006,AFG,SYR,f,566
2006,AFG,SYR,m,742
2006,AFG,TJK,all,1155
2006,AFG,TJK,f,475
2006,AFG,TJK,m,487
2006,AFG,TKM,all,1420
2006,AFG,TKM,f,692
2006,AFG,TKM,m,728
2006,AFG,TUR,all,826
2006,AFG,TUR,f,394
2006,AFG,TUR,m,432
2006,AFG,UKR,all,1405
2006,AFG,UKR,f,389
2006,AFG,UKR,m,927
2006,AFG,USA,all,13348
2006,AFG,USA,f,0
2006,AFG,USA,m,0
2006,AFG,UZB,all,1415
2006,AFG,UZB,f,0
2006,AFG,UZB,m,0
2006,AFG,ZAF,all,18
2006,AFG,ZAF,f,0
2006,AFG,ZAF,m,0
2006,IRN,AFG,all,78
2006,IRN,AFG,f,28
2006,IRN,AFG,m,50
2007,AFG,ARE,all,10
2007,AFG,ARE,f,10
2007,AFG,ARE,m,0
2007,AFG,AUS,all,5002
2007,AFG,AUS,f,0
2007,AFG,AUS,m,0
2007,AFG,AUT,all,5735
2007,AFG,AUT,f,0
2007,AFG,AUT,m,0
2007,AFG,AZE,all,1124
2007,AFG,AZE,f,344
2007,AFG,AZE,m,780
2007,AFG,BEL,all,151
2007,AFG,BEL,f,44
2007,AFG,BEL,m,107
2007,AFG,BGR,all,2370
2007,AFG,BGR,f,10
2007,AFG,BGR,m,144
2007,AFG,BLR,all,908
2007,AFG,BLR,f,356
2007,AFG,BLR,m,552
2007,AFG,BRA,all,10
2007,AFG,BRA,f,0
2007,AFG,BRA,m,10
2007,AFG,CAN,all,3875
2007,AFG,CAN,f,324
2007,AFG,CAN,m,474
2007,AFG,CHE,all,2881
2007,AFG,CHE,f,1095
2007,AFG,CHE,m,1786
2007,AFG,CHL,all,34
2007,AFG,CHL,f,10
2007,AFG,CHL,m,24
2007,AFG,CHN,all,14
2007,AFG,CHN,f,0
2007,AFG,CHN,m,14
2007,AFG,CIV,all,28
2007,AFG,CIV,f,14
2007,AFG,CIV,m,14
2007,AFG,CYP,all,112
2007,AFG,CYP,f,0
2007,AFG,CYP,m,0
2007,AFG,CZE,all,258
2007,AFG,CZE,f,0
2007,AFG,CZE,m,0
2007,AFG,DEU,all,26459
2007,AFG,DEU,f,0
2007,AFG,DEU,m,0
2007,AFG,DNK,all,5436
2007,AFG,DNK,f,0
2007,AFG,DNK,m,0
2007,AFG,ECU,all,178
2007,AFG,ECU,f,76
2007,AFG,ECU,m,102
2007,AFG,EGY,all,56
2007,AFG,EGY,f,0
2007,AFG,EGY,m,56
2007,AFG,ESP,all,69
2007,AFG,ESP,f,0
2007,AFG,ESP,m,0
2007,AFG,EST,all,12
2007,AFG,EST,f,0
2007,AFG,EST,m,12
2007,AFG,FIN,all,561
2007,AFG,FIN,f,0
2007,AFG,FIN,m,0
2007,AFG,FRA,all,1273
2007,AFG,FRA,f,521
2007,AFG,FRA,m,752
2007,AFG,GBR,all,23565
2007,AFG,GBR,f,0
2007,AFG,GBR,m,0
2007,AFG,GEO,all,10
2007,AFG,GEO,f,0
2007,AFG,GEO,m,10
2007,AFG,GRC,all,1235
2007,AFG,GRC,f,0
2007,AFG,GRC,m,0
2007,AFG,HKG,all,10
2007,AFG,HKG,f,0
2007,AFG,HKG,m,10
2007,AFG,HUN,all,2312
2007,AFG,HUN,f,0
2007,AFG,HUN,m,0
2007,AFG,IDN,all,122
2007,AFG,IDN,f,26
2007,AFG,IDN,m,96
2007,AFG,IND,all,19402
2007,AFG,IND,f,10486
2007,AFG,IND,m,8916
2007,AFG,IRL,all,224
2007,AFG,IRL,f,0
2007,AFG,IRL,m,0
2007,AFG,IRN,all,907038
2007,AFG,IRN,f,397561
2007,AFG,IRN,m,509477
2007,AFG,ITA,all,1138
2007,AFG,ITA,f,0
2007,AFG,ITA,m,0
2007,AFG,JPN,all,66
2007,AFG,JPN,f,21
2007,AFG,JPN,m,35
2007,AFG,KAZ,all,818
2007,AFG,KAZ,f,338
2007,AFG,KAZ,m,480
2007,AFG,KGZ,all,1242
2007,AFG,KGZ,f,490
2007,AFG,KGZ,m,752
2007,AFG,KWT,all,52
2007,AFG,KWT,f,20
2007,AFG,KWT,m,32
2007,AFG,LBN,all,30
2007,AFG,LBN,f,0
2007,AFG,LBN,m,30
2007,AFG,LKA,all,10
2007,AFG,LKA,f,10
2007,AFG,LKA,m,0
2007,AFG,LTU,all,97
2007,AFG,LTU,f,5
2007,AFG,LTU,m,11
2007,AFG,MDA,all,24
2007,AFG,MDA,f,10
2007,AFG,MDA,m,14
2007,AFG,MLT,all,8
2007,AFG,MLT,f,0
2007,AFG,MLT,m,0
2007,AFG,MYS,all,380
2007,AFG,MYS,f,138
2007,AFG,MYS,m,242
2007,AFG,NLD,all,17296
2007,AFG,NLD,f,0
2007,AFG,NLD,m,0
2007,AFG,NOR,all,3571
2007,AFG,NOR,f,0
2007,AFG,NOR,m,0
2007,AFG,NZL,all,167
2007,AFG,NZL,f,0
2007,AFG,NZL,m,0
2007,AFG,PAK,all,2036934
2007,AFG,PAK,f,819292
2007,AFG,PAK,m,954040
2007,AFG,POL,all,81
2007,AFG,POL,f,0
2007,AFG,POL,m,0
2007,AFG,PRT,all,6
2007,AFG,PRT,f,0
2007,AFG,PRT,m,0
2007,AFG,QAT,all,80
2007,AFG,QAT,f,0
2007,AFG,QAT,m,80
2007,AFG,ROU,all,274
2007,AFG,ROU,f,0
2007,AFG,ROU,m,0
2007,AFG,RUS,all,3387
2007,AFG,RUS,f,0
2007,AFG,RUS,m,0
2007,AFG,SAU,all,18
2007,AFG,SAU,f,18
2007,AFG,SAU,m,0
2007,AFG,SVK,all,94
2007,AFG,SVK,f,0
2007,AFG,SVK,m,0
2007,AFG,SWE,all,3235
2007,AFG,SWE,f,0
2007,AFG,SWE,m,0
2007,AFG,SYR,all,1378
2007,AFG,SYR,f,582
2007,AFG,SYR,m,796
2007,AFG,THA,all,10
2007,AFG,THA,f,0
2007,AFG,THA,m,10
2007,AFG,TJK,all,1268
2007,AFG,TJK,f,42
2007,AFG,TJK,m,34
2007,AFG,TKM,all,170
2007,AFG,TKM,f,84
2007,AFG,TKM,m,86
2007,AFG,TUR,all,1826
2007,AFG,TUR,f,744
2007,AFG,TUR,m,1082
2007,AFG,UKR,all,1490
2007,AFG,UKR,f,369
2007,AFG,UKR,m,802
2007,AFG,USA,all,2438
2007,AFG,USA,f,0
2007,AFG,USA,m,0
2007,AFG,UZB,all,1047
2007,AFG,UZB,f,0
2007,AFG,UZB,m,0
2007,AFG,ZAF,all,18
2007,AFG,ZAF,f,0
2007,AFG,ZAF,m,0
2007,IRN,AFG,all,76
2007,IRN,AFG,f,30
2007,IRN,AFG,m,46
2007,IRQ,AFG,all,10
2007,IRQ,AFG,f,0
2007,IRQ,AFG,m,10
2008,AFG,AUS,all,4961
2008,AFG,AUS,f,0
2008,AFG,AUS,m,0
2008,AFG,AUT,all,7403
2008,AFG,AUT,f,0
2008,AFG,AUT,m,0
2008,AFG,AZE,all,1226
2008,AFG,AZE,f,398
2008,AFG,AZE,m,828
2008,AFG,BEL,all,196
2008,AFG,BEL,f,53
2008,AFG,BEL,m,143
2008,AFG,BGR,all,2389
2008,AFG,BGR,f,26
2008,AFG,BGR,m,84
2008,AFG,BLR,all,930
2008,AFG,BLR,f,354
2008,AFG,BLR,m,576
2008,AFG,BRA,all,10
2008,AFG,BRA,f,0
2008,AFG,BRA,m,10
2008,AFG,CAN,all,3760
2008,AFG,CAN,f,490
2008,AFG,CAN,m,706
2008,AFG,CHE,all,3571
2008,AFG,CHE,f,1212
2008,AFG,CHE,m,2359
2008,AFG,CHL,all,16
2008,AFG,CHL,f,0
2008,AFG,CHL,m,0
2008,AFG,CIV,all,32
2008,AFG,CIV,f,18
2008,AFG,CIV,m,14
2008,AFG,CYP,all,81
2008,AFG,CYP,f,0
2008,AFG,CYP,m,0
2008,AFG,CZE,all,248
2008,AFG,CZE,f,0
2008,AFG,CZE,m,0
2008,AFG,DEU,all,28469
2008,AFG,DEU,f,0
2008,AFG,DEU,m,0
2008,AFG,DNK,all,5296
2008,AFG,DNK,f,0
2008,AFG,DNK,m,0
2008,AFG,ECU,all,176
2008,AFG,ECU,f,80
2008,AFG,ECU,m,96
2008,AFG,EGY,all,56
2008,AFG,EGY,f,0
2008,AFG,EGY,m,56
2008,AFG,ESP,all,69
2008,AFG,ESP,f,0
2008,AFG,ESP,m,0
2008,AFG,EST,all,12
2008,AFG,EST,f,0
2008,AFG,EST,m,12
2008,AFG,FIN,all,791
2008,AFG,FIN,f,0
2008,AFG,FIN,m,0
2008,AFG,FRA,all,1345
2008,AFG,FRA,f,535
2008,AFG,FRA,m,810
2008,AFG,GBR,all,23079
2008,AFG,GBR,f,0
2008,AFG,GBR,m,0
2008,AFG,GEO,all,10
2008,AFG,GEO,f,0
2008,AFG,GEO,m,10
2008,AFG,GRC,all,1700
2008,AFG,GRC,f,0
2008,AFG,GRC,m,0
2008,AFG,HKG,all,12
2008,AFG,HKG,f,0
2008,AFG,HKG,m,12
2008,AFG,HUN,all,2164
2008,AFG,HUN,f,0
2008,AFG,HUN,m,0
2008,AFG,IDN,all,330
2008,AFG,IDN,f,32
2008,AFG,IDN,m,298
2008,AFG,IND,all,20204
2008,AFG,IND,f,10754
2008,AFG,IND,m,9450
2008,AFG,IRL,all,249
2008,AFG,IRL,f,0
2008,AFG,IRL,m,0
2008,AFG,IRN,all,1874340
2008,AFG,IRN,f,858450
2008,AFG,IRN,m,1015890
2008,AFG,ISL,all,10
2008,AFG,ISL,f,0
2008,AFG,ISL,m,10
2008,AFG,ITA,all,2315
2008,AFG,ITA,f,0
2008,AFG,ITA,m,0
2008,AFG,JPN,all,67
2008,AFG,JPN,f,21
2008,AFG,JPN,m,35
2008,AFG,KAZ,all,986
2008,AFG,KAZ,f,378
2008,AFG,KAZ,m,608
2008,AFG,KGZ,all,1384
2008,AFG,KGZ,f,576
2008,AFG,KGZ,m,808
2008,AFG,KWT,all,3590
2008,AFG,KWT,f,44
2008,AFG,KWT,m,3546
2008,AFG,LBN,all,28
2008,AFG,LBN,f,0
2008,AFG,LBN,m,28
2008,AFG,LKA,all,20
2008,AFG,LKA,f,20
2008,AFG,LKA,m,0
2008,AFG,LTU,all,97
2008,AFG,LTU,f,0
2008,AFG,LTU,m,0
2008,AFG,LVA,all,16
2008,AFG,LVA,f,16
2008,AFG,LVA,m,0
2008,AFG,MDA,all,20
2008,AFG,MDA,f,10
2008,AFG,MDA,m,10
2008,AFG,MLT,all,8
2008,AFG,MLT,f,0
2008,AFG,MLT,m,0
2008,AFG,MYS,all,1054
2008,AFG,MYS,f,462
2008,AFG,MYS,m,592
2008,AFG,NLD,all,13477
2008,AFG,NLD,f,0
2008,AFG,NLD,m,0
2008,AFG,NOR,all,5257
2008,AFG,NOR,f,0
2008,AFG,NOR,m,0
2008,AFG,NZL,all,172
2008,AFG,NZL,f,0
2008,AFG,NZL,m,0
2008,AFG,PAK,all,1782685
2008,AFG,PAK,f,713132
2008,AFG,PAK,m,821808
2008,AFG,POL,all,73
2008,AFG,POL,f,0
2008,AFG,POL,m,0
2008,AFG,PRT,all,8
2008,AFG,PRT,f,0
2008,AFG,PRT,m,0
2008,AFG,ROU,all,230
2008,AFG,ROU,f,0
2008,AFG,ROU,m,0
2008,AFG,RUS,all,3206
2008,AFG,RUS,f,0
2008,AFG,RUS,m,0
2008,AFG,SAU,all,10
2008,AFG,SAU,f,0
2008,AFG,SAU,m,10
2008,AFG,SVK,all,76
2008,AFG,SVK,f,0
2008,AFG,SVK,m,36
2008,AFG,SVN,all,9
2008,AFG,SVN,f,0
2008,AFG,SVN,m,0
2008,AFG,SWE,all,3550
2008,AFG,SWE,f,0
2008,AFG,SWE,m,0
2008,AFG,SYR,all,1612
2008,AFG,SYR,f,712
2008,AFG,SYR,m,900
2008,AFG,TJK,all,1831
2008,AFG,TJK,f,30
2008,AFG,TJK,m,22
2008,AFG,TKM,all,92
2008,AFG,TKM,f,40
2008,AFG,TKM,m,52
2008,AFG,TUR,all,6312
2008,AFG,TUR,f,2734
2008,AFG,TUR,m,3578
2008,AFG,UKR,all,2570
2008,AFG,UKR,f,710
2008,AFG,UKR,m,1860
2008,AFG,USA,all,2164
2008,AFG,USA,f,0
2008,AFG,USA,m,0
2008,AFG,UZB,all,1618
2008,AFG,UZB,f,742
2008,AFG,UZB,m,876
2008,AFG,ZAF,all,18
2008,AFG,ZAF,f,0
2008,AFG,ZAF,m,0
2008,IRN,AFG,all,70
2008,IRN,AFG,f,20
2008,IRN,AFG,m,50
2008,IRQ,AFG,all,14
2008,IRQ,AFG,f,0
2008,IRQ,AFG,m,14
2008,PAK,AFG,all,10
2008,PAK,AFG,f,0
2008,PAK,AFG,m,10
2009,AFG,ARE,all,10
2009,AFG,ARE,f,0
2009,AFG,ARE,m,10
2009,AFG,AUS,all,5718
2009,AFG,AUS,f,0
2009,AFG,AUS,m,0
2009,AFG,AUT,all,9209
2009,AFG,AUT,f,0
2009,AFG,AUT,m,0
2009,AFG,AZE,all,1324
2009,AFG,AZE,f,434
2009,AFG,AZE,m,890
2009,AFG,BEL,all,271
2009,AFG,BEL,f,72
2009,AFG,BEL,m,199
2009,AFG,BGR,all,2427
2009,AFG,BGR,f,24
2009,AFG,BGR,m,92
2009,AFG,BLR,all,928
2009,AFG,BLR,f,350
2009,AFG,BLR,m,578
2009,AFG,BRA,all,24
2009,AFG,BRA,f,10
2009,AFG,BRA,m,14
2009,AFG,CAN,all,3705
2009,AFG,CAN,f,552
2009,AFG,CAN,m,828
2009,AFG,CHE,all,4324
2009,AFG,CHE,f,1407
2009,AFG,CHE,m,2917
2009,AFG,CHN,all,14
2009,AFG,CHN,f,0
2009,AFG,CHN,m,14
2009,AFG,CIV,all,34
2009,AFG,CIV,f,18
2009,AFG,CIV,m,16
2009,AFG,CYM,all,10
2009,AFG,CYM,f,0
2009,AFG,CYM,m,10
2009,AFG,CYP,all,52
2009,AFG,CYP,f,0
2009,AFG,CYP,m,0
2009,AFG,CZE,all,232
2009,AFG,CZE,f,0
2009,AFG,CZE,m,0
2009,AFG,DEU,all,68422
2009,AFG,DEU,f,30934
2009,AFG,DEU,m,37488
2009,AFG,DNK,all,5354
2009,AFG,DNK,f,0
2009,AFG,DNK,m,0
2009,AFG,ECU,all,258
2009,AFG,ECU,f,106
2009,AFG,ECU,m,152
2009,AFG,ESP,all,70
2009,AFG,ESP,f,0
2009,AFG,ESP,m,0
2009,AFG,EST,all,30
2009,AFG,EST,f,0
2009,AFG,EST,m,30
2009,AFG,FIN,all,1002
2009,AFG,FIN,f,0
2009,AFG,FIN,m,0
2009,AFG,FJI,all,10
2009,AFG,FJI,f,10
2009,AFG,FJI,m,0
2009,AFG,FRA,all,1567
2009,AFG,FRA,f,0
2009,AFG,FRA,m,0
2009,AFG,GBR,all,23658
2009,AFG,GBR,f,0
2009,AFG,GBR,m,0
2009,AFG,GRC,all,148
2009,AFG,GRC,f,0
2009,AFG,GRC,m,0
2009,AFG,HKG,all,30
2009,AFG,HKG,f,0
2009,AFG,HKG,m,30
2009,AFG,HRV,all,28
2009,AFG,HRV,f,0
2009,AFG,HRV,m,28
2009,AFG,HUN,all,3814
2009,AFG,HUN,f,84
2009,AFG,HUN,m,3730
2009,AFG,IDN,all,3262
2009,AFG,IDN,f,230
2009,AFG,IDN,m,3032
2009,AFG,IND,all,19726
2009,AFG,IND,f,10518
2009,AFG,IND,m,9208
2009,AFG,IRL,all,204
2009,AFG,IRL,f,0
2009,AFG,IRL,m,0
2009,AFG,IRN,all,2048424
2009,AFG,IRN,f,938258
2009,AFG,IRN,m,1110166
2009,AFG,ISL,all,10
2009,AFG,ISL,f,0
2009,AFG,ISL,m,10
2009,AFG,ITA,all,3039
2009,AFG,ITA,f,0
2009,AFG,ITA,m,0
2009,AFG,JOR,all,50
2009,AFG,JOR,f,14
2009,AFG,JOR,m,36
2009,AFG,JPN,all,57
2009,AFG,JPN,f,18
2009,AFG,JPN,m,39
2009,AFG,KAZ,all,858
2009,AFG,KAZ,f,374
2009,AFG,KAZ,m,484
2009,AFG,KGZ,all,1282
2009,AFG,KGZ,f,546
2009,AFG,KGZ,m,736
2009,AFG,KOR,all,18
2009,AFG,KOR,f,0
2009,AFG,KOR,m,18
2009,AFG,KWT,all,3600
2009,AFG,KWT,f,48
2009,AFG,KWT,m,3552
2009,AFG,LBN,all,28
2009,AFG,LBN,f,0
2009,AFG,LBN,m,28
2009,AFG,LKA,all,5
2009,AFG,LKA,f,0
2009,AFG,LKA,m,0
2009,AFG,LTU,all,105
2009,AFG,LTU,f,0
2009,AFG,LTU,m,20
2009,AFG,LUX,all,11
2009,AFG,LUX,f,0
2009,AFG,LUX,m,0
2009,AFG,LVA,all,50
2009,AFG,LVA,f,22
2009,AFG,LVA,m,28
2009,AFG,MDA,all,32
2009,AFG,MDA,f,0
2009,AFG,MDA,m,32
2009,AFG,MLT,all,8
2009,AFG,MLT,f,0
2009,AFG,MLT,m,0
2009,AFG,MYS,all,1088
2009,AFG,MYS,f,480
2009,AFG,MYS,m,608
2009,AFG,NLD,all,10987
2009,AFG,NLD,f,0
2009,AFG,NLD,m,0
2009,AFG,NOR,all,7666
2009,AFG,NOR,f,0
2009,AFG,NOR,m,0
2009,AFG,NZL,all,174
2009,AFG,NZL,f,0
2009,AFG,NZL,m,0
2009,AFG,PAK,all,1742124
2009,AFG,PAK,f,706060
2009,AFG,PAK,m,815550
2009,AFG,PAN,all,10
2009,AFG,PAN,f,0
2009,AFG,PAN,m,10
2009,AFG,POL,all,77
2009,AFG,POL,f,0
2009,AFG,POL,m,0
2009,AFG,PRT,all,7
2009,AFG,PRT,f,0
2009,AFG,PRT,m,0
2009,AFG,ROU,all,129
2009,AFG,ROU,f,0
2009,AFG,ROU,m,0
2009,AFG,RUS,all,2725
2009,AFG,RUS,f,0
2009,AFG,RUS,m,0
2009,AFG,SRB,all,30
2009,AFG,SRB,f,0
