;WEEK;ADMIN1;FATALITIES;CENTROID_LATITUDE;CENTROID_LONGITUDE;YEAR;MONTH;DAY
844;19-ottobre-2019;Badghis;0;35,2572;63,5813;2019;10;19
845;26-ottobre-2019;Badghis;1;35,2572;63,5813;2019;10;26
846;02-novembre-2019;Badghis;3;35,2572;63,5813;2019;11;2
847;16-novembre-2019;Badghis;0;35,2572;63,5813;2019;11;16
848;23-novembre-2019;Badghis;8;35,2572;63,5813;2019;11;23
849;30-novembre-2019;Badghis;9;35,2572;63,5813;2019;11;30
850;07-dicembre-2019;Badghis;0;35,2572;63,5813;2019;12;7
851;14-dicembre-2019;Badghis;3;35,2572;63,5813;2019;12;14
852;21-dicembre-2019;Badghis;1;35,2572;63,5813;2019;12;21
853;28-dicembre-2019;Badghis;2;35,2572;63,5813;2019;12;28
854;04-gennaio-2020;Badghis;12;35,2572;63,5813;2020;1;4
855;25-gennaio-2020;Badghis;18;35,2572;63,5813;2020;1;25
856;01-febbraio-2020;Badghis;1;35,2572;63,5813;2020;2;1
857;15-febbraio-2020;Badghis;17;35,2572;63,5813;2020;2;15
858;29-febbraio-2020;Badghis;6;35,2572;63,5813;2020;2;29
859;07-marzo-2020;Badghis;16;35,2572;63,5813;2020;3;7
860;14-marzo-2020;Badghis;22;35,2572;63,5813;2020;3;14
861;21-marzo-2020;Badghis;22;35,2572;63,5813;2020;3;21
862;28-marzo-2020;Badghis;16;35,2572;63,5813;2020;3;28
863;04-aprile-2020;Badghis;16;35,2572;63,5813;2020;4;4
864;11-aprile-2020;Badghis;30;35,2572;63,5813;2020;4;11
865;18-aprile-2020;Badghis;48;35,2572;63,5813;2020;4;18
866;25-aprile-2020;Badghis;20;35,2572;63,5813;2020;4;25
867;02-maggio-2020;Badghis;11;35,2572;63,5813;2020;5;2
868;09-maggio-2020;Badghis;5;35,2572;63,5813;2020;5;9
869;16-maggio-2020;Badghis;6;35,2572;63,5813;2020;5;16
870;30-maggio-2020;Badghis;2;35,2572;63,5813;2020;5;30
871;06-giugno-2020;Badghis;7;35,2572;63,5813;2020;6;6
872;13-giugno-2020;Badghis;5;35,2572;63,5813;2020;6;13
873;20-giugno-2020;Badghis;15;35,2572;63,5813;2020;6;20
874;27-giugno-2020;Badghis;8;35,2572;63,5813;2020;6;27
875;04-luglio-2020;Badghis;1;35,2572;63,5813;2020;7;4
876;11-luglio-2020;Badghis;64;35,2572;63,5813;2020;7;11
877;18-luglio-2020;Badghis;22;35,2572;63,5813;2020;7;18
878;25-luglio-2020;Badghis;4;35,2572;63,5813;2020;7;25
879;01-agosto-2020;Badghis;13;35,2572;63,5813;2020;8;1
880;08-agosto-2020;Badghis;37;35,2572;63,5813;2020;8;8
881;15-agosto-2020;Badghis;43;35,2572;63,5813;2020;8;15
882;22-agosto-2020;Badghis;10;35,2572;63,5813;2020;8;22
883;29-agosto-2020;Badghis;21;35,2572;63,5813;2020;8;29
884;05-settembre-2020;Badghis;14;35,2572;63,5813;2020;9;5
885;12-settembre-2020;Badghis;36;35,2572;63,5813;2020;9;12
886;19-settembre-2020;Badghis;28;35,2572;63,5813;2020;9;19
887;26-settembre-2020;Badghis;4;35,2572;63,5813;2020;9;26
888;03-ottobre-2020;Badghis;4;35,2572;63,5813;2020;10;3
889;10-ottobre-2020;Badghis;15;35,2572;63,5813;2020;10;10
890;17-ottobre-2020;Badghis;17;35,2572;63,5813;2020;10;17
891;24-ottobre-2020;Badghis;13;35,2572;63,5813;2020;10;24
892;31-ottobre-2020;Badghis;6;35,2572;63,5813;2020;10;31
893;07-novembre-2020;Badghis;65;35,2572;63,5813;2020;11;7
894;14-novembre-2020;Badghis;10;35,2572;63,5813;2020;11;14
895;21-novembre-2020;Badghis;2;35,2572;63,5813;2020;11;21
896;28-novembre-2020;Badghis;6;35,2572;63,5813;2020;11;28
897;05-dicembre-2020;Badghis;14;35,2572;63,5813;2020;12;5
898;12-dicembre-2020;Badghis;13;35,2572;63,5813;2020;12;12
899;19-dicembre-2020;Badghis;5;35,2572;63,5813;2020;12;19
900;26-dicembre-2020;Badghis;1;35,2572;63,5813;2020;12;26
901;02-gennaio-2021;Badghis;3;35,2572;63,5813;2021;1;2
902;09-gennaio-2021;Badghis;2;35,2572;63,5813;2021;1;9
903;16-gennaio-2021;Badghis;11;35,2572;63,5813;2021;1;16
904;23-gennaio-2021;Badghis;12;35,2572;63,5813;2021;1;23
905;30-gennaio-2021;Badghis;15;35,2572;63,5813;2021;1;30
906;06-febbraio-2021;Badghis;12;35,2572;63,5813;2021;2;6
907;13-febbraio-2021;Badghis;31;35,2572;63,5813;2021;2;13
908;20-febbraio-2021;Badghis;6;35,2572;63,5813;2021;2;20
909;27-febbraio-2021;Badghis;4;35,2572;63,5813;2021;2;27
910;06-marzo-2021;Badghis;16;35,2572;63,5813;2021;3;6
911;13-marzo-2021;Badghis;11;35,2572;63,5813;2021;3;13
912;20-marzo-2021;Badghis;4;35,2572;63,5813;2021;3;20
913;27-marzo-2021;Badghis;11;35,2572;63,5813;2021;3;27
914;03-aprile-2021;Badghis;11;35,2572;63,5813;2021;4;3
915;10-aprile-2021;Badghis;8;35,2572;63,5813;2021;4;10
916;17-aprile-2021;Badghis;13;35,2572;63,5813;2021;4;17
917;24-aprile-2021;Badghis;17;35,2572;63,5813;2021;4;24
918;01-maggio-2021;Badghis;24;35,2572;63,5813;2021;5;1
919;08-maggio-2021;Badghis;1;35,2572;63,5813;2021;5;8
920;15-maggio-2021;Badghis;26;35,2572;63,5813;2021;5;15
921;22-maggio-2021;Badghis;35;35,2572;63,5813;2021;5;22
922;29-maggio-2021;Badghis;54;35,2572;63,5813;2021;5;29
923;05-giugno-2021;Badghis;88;35,2572;63,5813;2021;6;5
924;12-giugno-2021;Badghis;8;35,2572;63,5813;2021;6;12
925;19-giugno-2021;Badghis;3;35,2572;63,5813;2021;6;19
926;26-giugno-2021;Badghis;25;35,2572;63,5813;2021;6;26
927;03-luglio-2021;Badghis;212;35,2572;63,5813;2021;7;3
928;10-luglio-2021;Badghis;119;35,2572;63,5813;2021;7;10
929;07-agosto-2021;Badghis;95;35,2572;63,5813;2021;8;7
930;18-dicembre-2021;Badghis;2;35,2572;63,5813;2021;12;18
931;16-aprile-2022;Badghis;4;35,2572;63,5813;2022;4;16
932;23-aprile-2022;Badghis;12;35,2572;63,5813;2022;4;23
933;21-maggio-2022;Badghis;2;35,2572;63,5813;2022;5;21
934;28-maggio-2022;Badghis;0;35,2572;63,5813;2022;5;28
935;25-giugno-2022;Badghis;0;35,2572;63,5813;2022;6;25
936;10-settembre-2022;Badghis;2;35,2572;63,5813;2022;9;10
937;17-settembre-2022;Badghis;4;35,2572;63,5813;2022;9;17
938;29-aprile-2023;Badghis;0;35,2572;63,5813;2023;4;29
939;02-settembre-2023;Badghis;1;35,2572;63,5813;2023;9;2
940;04-maggio-2024;Badghis;1;35,2572;63,5813;2024;5;4
941;13-luglio-2024;Badghis;5;35,2572;63,5813;2024;7;13
942;27-luglio-2024;Badghis;4;35,2572;63,5813;2024;7;27
943;17-agosto-2024;Badghis;0;35,2572;63,5813;2024;8;17
944;12-ottobre-2024;Badghis;7;35,2572;63,5813;2024;10;12
945;26-ottobre-2024;Badghis;2;35,2572;63,5813;2024;10;26
946;02-novembre-2024;Badghis;2;35,2572;63,5813;2024;11;2
947;09-novembre-2024;Badghis;1;35,2572;63,5813;2024;11;9
948;08-febbraio-2025;Badghis;4;35,2572;63,5813;2025;2;8
949;15-marzo-2025;Badghis;0;35,2572;63,5813;2025;3;15
950;05-aprile-2025;Badghis;1;35,2572;63,5813;2025;4;5
951;24-maggio-2025;Badghis;1;35,2572;63,5813;2025;5;24
952;09-agosto-2025;Badghis;1;35,2572;63,5813;2025;8;9
953;13-settembre-2025;Badghis;4;35,2572;63,5813;2025;9;13
1357;31-dicembre-2016;Baghlan;2;35,79;69,109;2016;12;31
1358;14-gennaio-2017;Baghlan;0;35,79;69,109;2017;1;14
1359;21-gennaio-2017;Baghlan;17;35,79;69,109;2017;1;21
1360;28-gennaio-2017;Baghlan;10;35,79;69,109;2017;1;28
1361;04-febbraio-2017;Baghlan;4;35,79;69,109;2017;2;4
1362;11-febbraio-2017;Baghlan;0;35,79;69,109;2017;2;11
1363;25-febbraio-2017;Baghlan;5;35,79;69,109;2017;2;25
1364;04-marzo-2017;Baghlan;16;35,79;69,109;2017;3;4
1365;11-marzo-2017;Baghlan;9;35,79;69,109;2017;3;11
1366;18-marzo-2017;Baghlan;13;35,79;69,109;2017;3;18
1367;25-marzo-2017;Baghlan;3;35,79;69,109;2017;3;25
1368;08-aprile-2017;Baghlan;10;35,79;69,109;2017;4;8
1369;15-aprile-2017;Baghlan;38;35,79;69,109;2017;4;15
1370;22-aprile-2017;Baghlan;0;35,79;69,109;2017;4;22
1371;29-aprile-2017;Baghlan;35;35,79;69,109;2017;4;29
1372;06-maggio-2017;Baghlan;50;35,79;69,109;2017;5;6
1373;13-maggio-2017;Baghlan;65;35,79;69,109;2017;5;13
1374;20-maggio-2017;Baghlan;21;35,79;69,109;2017;5;20
1375;10-giugno-2017;Baghlan;3;35,79;69,109;2017;6;10
1376;17-giugno-2017;Baghlan;3;35,79;69,109;2017;6;17
1377;08-luglio-2017;Baghlan;2;35,79;69,109;2017;7;8
1378;15-luglio-2017;Baghlan;32;35,79;69,109;2017;7;15
1379;22-luglio-2017;Baghlan;26;35,79;69,109;2017;7;22
1380;29-luglio-2017;Baghlan;39;35,79;69,109;2017;7;29
1381;05-agosto-2017;Baghlan;9;35,79;69,109;2017;8;5
1382;12-agosto-2017;Baghlan;13;35,79;69,109;2017;8;12
1383;19-agosto-2017;Baghlan;13;35,79;69,109;2017;8;19
1384;26-agosto-2017;Baghlan;0;35,79;69,109;2017;8;26
1385;02-settembre-2017;Baghlan;0;35,79;69,109;2017;9;2
1386;09-settembre-2017;Baghlan;0;35,79;69,109;2017;9;9
1387;16-settembre-2017;Baghlan;14;35,79;69,109;2017;9;16
1388;07-ottobre-2017;Baghlan;10;35,79;69,109;2017;10;7
1389;14-ottobre-2017;Baghlan;1;35,79;69,109;2017;10;14
1390;21-ottobre-2017;Baghlan;34;35,79;69,109;2017;10;21
1391;28-ottobre-2017;Baghlan;29;35,79;69,109;2017;10;28
1392;04-novembre-2017;Baghlan;10;35,79;69,109;2017;11;4
1393;11-novembre-2017;Baghlan;0;35,79;69,109;2017;11;11
1394;18-novembre-2017;Baghlan;7;35,79;69,109;2017;11;18
1395;25-novembre-2017;Baghlan;4;35,79;69,109;2017;11;25
1396;02-dicembre-2017;Baghlan;0;35,79;69,109;2017;12;2
1397;16-dicembre-2017;Baghlan;2;35,79;69,109;2017;12;16
1398;23-dicembre-2017;Baghlan;0;35,79;69,109;2017;12;23
1399;06-gennaio-2018;Baghlan;0;35,79;69,109;2018;1;6
1400;13-gennaio-2018;Baghlan;14;35,79;69,109;2018;1;13
1401;20-gennaio-2018;Baghlan;1;35,79;69,109;2018;1;20
1402;27-gennaio-2018;Baghlan;0;35,79;69,109;2018;1;27
1403;03-febbraio-2018;Baghlan;3;35,79;69,109;2018;2;3
1404;24-febbraio-2018;Baghlan;9;35,79;69,109;2018;2;24
1405;03-marzo-2018;Baghlan;2;35,79;69,109;2018;3;3
1406;10-marzo-2018;Baghlan;5;35,79;69,109;2018;3;10
1407;17-marzo-2018;Baghlan;0;35,79;69,109;2018;3;17
1408;24-marzo-2018;Baghlan;1;35,79;69,109;2018;3;24
1409;31-marzo-2018;Baghlan;0;35,79;69,109;2018;3;31
1410;07-aprile-2018;Baghlan;0;35,79;69,109;2018;4;7
1411;14-aprile-2018;Baghlan;7;35,79;69,109;2018;4;14
1412;21-aprile-2018;Baghlan;11;35,79;69,109;2018;4;21
1413;28-aprile-2018;Baghlan;24;35,79;69,109;2018;4;28
1414;05-maggio-2018;Baghlan;10;35,79;69,109;2018;5;5
1415;12-maggio-2018;Baghlan;23;35,79;69,109;2018;5;12
1416;19-maggio-2018;Baghlan;0;35,79;69,109;2018;5;19
1417;02-giugno-2018;Baghlan;7;35,79;69,109;2018;6;2
1418;09-giugno-2018;Baghlan;0;35,79;69,109;2018;6;9
1419;16-giugno-2018;Baghlan;43;35,79;69,109;2018;6;16
1420;23-giugno-2018;Baghlan;2;35,79;69,109;2018;6;23
1421;30-giugno-2018;Baghlan;2;35,79;69,109;2018;6;30
1422;07-luglio-2018;Baghlan;16;35,79;69,109;2018;7;7
1423;14-luglio-2018;Baghlan;4;35,79;69,109;2018;7;14
1424;21-luglio-2018;Baghlan;9;35,79;69,109;2018;7;21
1425;28-luglio-2018;Baghlan;8;35,79;69,109;2018;7;28
1426;04-agosto-2018;Baghlan;28;35,79;69,109;2018;8;4
1427;11-agosto-2018;Baghlan;73;35,79;69,109;2018;8;11
1428;18-agosto-2018;Baghlan;14;35,79;69,109;2018;8;18
1429;25-agosto-2018;Baghlan;18;35,79;69,109;2018;8;25
1430;01-settembre-2018;Baghlan;38;35,79;69,109;2018;9;1
1431;08-settembre-2018;Baghlan;175;35,79;69,109;2018;9;8
1432;15-settembre-2018;Baghlan;26;35,79;69,109;2018;9;15
1433;29-settembre-2018;Baghlan;0;35,79;69,109;2018;9;29
1434;06-ottobre-2018;Baghlan;0;35,79;69,109;2018;10;6
1435;13-ottobre-2018;Baghlan;8;35,79;69,109;2018;10;13
1436;20-ottobre-2018;Baghlan;33;35,79;69,109;2018;10;20
1437;27-ottobre-2018;Baghlan;3;35,79;69,109;2018;10;27
1438;03-novembre-2018;Baghlan;1;35,79;69,109;2018;11;3
1439;10-novembre-2018;Baghlan;18;35,79;69,109;2018;11;10
1440;17-novembre-2018;Baghlan;19;35,79;69,109;2018;11;17
1441;24-novembre-2018;Baghlan;0;35,79;69,109;2018;11;24
1442;01-dicembre-2018;Baghlan;0;35,79;69,109;2018;12;1
1443;08-dicembre-2018;Baghlan;7;35,79;69,109;2018;12;8
1444;15-dicembre-2018;Baghlan;15;35,79;69,109;2018;12;15
1445;22-dicembre-2018;Baghlan;6;35,79;69,109;2018;12;22
1446;29-dicembre-2018;Baghlan;8;35,79;69,109;2018;12;29
1447;05-gennaio-2019;Baghlan;14;35,79;69,109;2019;1;5
1448;12-gennaio-2019;Baghlan;6;35,79;69,109;2019;1;12
1449;19-gennaio-2019;Baghlan;31;35,79;69,109;2019;1;19
1450;26-gennaio-2019;Baghlan;1;35,79;69,109;2019;1;26
1451;02-febbraio-2019;Baghlan;15;35,79;69,109;2019;2;2
1452;09-febbraio-2019;Baghlan;0;35,79;69,109;2019;2;9
1453;16-febbraio-2019;Baghlan;2;35,79;69,109;2019;2;16
1454;23-febbraio-2019;Baghlan;0;35,79;69,109;2019;2;23
1455;02-marzo-2019;Baghlan;2;35,79;69,109;2019;3;2
1456;09-marzo-2019;Baghlan;27;35,79;69,109;2019;3;9
1457;16-marzo-2019;Baghlan;5;35,79;69,109;2019;3;16
1458;23-marzo-2019;Baghlan;4;35,79;69,109;2019;3;23
1459;30-marzo-2019;Baghlan;20;35,79;69,109;2019;3;30
1460;06-aprile-2019;Baghlan;0;35,79;69,109;2019;4;6
1461;13-aprile-2019;Baghlan;16;35,79;69,109;2019;4;13
1462;20-aprile-2019;Baghlan;23;35,79;69,109;2019;4;20
1463;27-aprile-2019;Baghlan;45;35,79;69,109;2019;4;27
1464;04-maggio-2019;Baghlan;16;35,79;69,109;2019;5;4
1465;11-maggio-2019;Baghlan;26;35,79;69,109;2019;5;11
1466;18-maggio-2019;Baghlan;40;35,79;69,109;2019;5;18
1467;25-maggio-2019;Baghlan;35;35,79;69,109;2019;5;25
1468;01-giugno-2019;Baghlan;18;35,79;69,109;2019;6;1
1469;08-giugno-2019;Baghlan;33;35,79;69,109;2019;6;8
1470;15-giugno-2019;Baghlan;0;35,79;69,109;2019;6;15
1471;22-giugno-2019;Baghlan;1;35,79;69,109;2019;6;22
1472;29-giugno-2019;Baghlan;63;35,79;69,109;2019;6;29
1473;06-luglio-2019;Baghlan;8;35,79;69,109;2019;7;6
1474;13-luglio-2019;Baghlan;11;35,79;69,109;2019;7;13
1475;20-luglio-2019;Baghlan;0;35,79;69,109;2019;7;20
1476;27-luglio-2019;Baghlan;53;35,79;69,109;2019;7;27
1477;03-agosto-2019;Baghlan;4;35,79;69,109;2019;8;3
1478;10-agosto-2019;Baghlan;1;35,79;69,109;2019;8;10
1479;17-agosto-2019;Baghlan;0;35,79;69,109;2019;8;17
1480;24-agosto-2019;Baghlan;0;35,79;69,109;2019;8;24
1481;31-agosto-2019;Baghlan;111;35,79;69,109;2019;8;31
1482;07-settembre-2019;Baghlan;15;35,79;69,109;2019;9;7
1483;14-settembre-2019;Baghlan;18;35,79;69,109;2019;9;14
1484;21-settembre-2019;Baghlan;1;35,79;69,109;2019;9;21
1485;28-settembre-2019;Baghlan;8;35,79;69,109;2019;9;28
1486;12-ottobre-2019;Baghlan;3;35,79;69,109;2019;10;12
1487;19-ottobre-2019;Baghlan;113;35,79;69,109;2019;10;19
1488;26-ottobre-2019;Baghlan;23;35,79;69,109;2019;10;26
1489;02-novembre-2019;Baghlan;1;35,79;69,109;2019;11;2
1490;09-novembre-2019;Baghlan;63;35,79;69,109;2019;11;9
1491;16-novembre-2019;Baghlan;0;35,79;69,109;2019;11;16
1492;23-novembre-2019;Baghlan;0;35,79;69,109;2019;11;23
1493;30-novembre-2019;Baghlan;7;35,79;69,109;2019;11;30
1494;07-dicembre-2019;Baghlan;12;35,79;69,109;2019;12;7
1495;14-dicembre-2019;Baghlan;2;35,79;69,109;2019;12;14
1496;21-dicembre-2019;Baghlan;30;35,79;69,109;2019;12;21
1497;28-dicembre-2019;Baghlan;19;35,79;69,109;2019;12;28
1498;04-gennaio-2020;Baghlan;0;35,79;69,109;2020;1;4
1499;11-gennaio-2020;Baghlan;0;35,79;69,109;2020;1;11
1500;18-gennaio-2020;Baghlan;19;35,79;69,109;2020;1;18
1501;25-gennaio-2020;Baghlan;25;35,79;69,109;2020;1;25
1502;01-febbraio-2020;Baghlan;8;35,79;69,109;2020;2;1
1503;08-febbraio-2020;Baghlan;4;35,79;69,109;2020;2;8
1504;15-febbraio-2020;Baghlan;2;35,79;69,109;2020;2;15
1505;29-febbraio-2020;Baghlan;14;35,79;69,109;2020;2;29
1506;07-marzo-2020;Baghlan;0;35,79;69,109;2020;3;7
1507;14-marzo-2020;Baghlan;2;35,79;69,109;2020;3;14
1508;21-marzo-2020;Baghlan;11;35,79;69,109;2020;3;21
1509;28-marzo-2020;Baghlan;47;35,79;69,109;2020;3;28
1510;04-aprile-2020;Baghlan;0;35,79;69,109;2020;4;4
1511;11-aprile-2020;Baghlan;0;35,79;69,109;2020;4;11
1512;18-aprile-2020;Baghlan;0;35,79;69,109;2020;4;18
1513;02-maggio-2020;Baghlan;7;35,79;69,109;2020;5;2
1514;09-maggio-2020;Baghlan;2;35,79;69,109;2020;5;9
1515;16-maggio-2020;Baghlan;1;35,79;69,109;2020;5;16
1516;23-maggio-2020;Baghlan;2;35,79;69,109;2020;5;23
1517;13-giugno-2020;Baghlan;7;35,79;69,109;2020;6;13
1518;20-giugno-2020;Baghlan;34;35,79;69,109;2020;6;20
1519;27-giugno-2020;Baghlan;13;35,79;69,109;2020;6;27
1520;04-luglio-2020;Baghlan;30;35,79;69,109;2020;7;4
1521;11-luglio-2020;Baghlan;84;35,79;69,109;2020;7;11
1522;18-luglio-2020;Baghlan;14;35,79;69,109;2020;7;18
1523;25-luglio-2020;Baghlan;22;35,79;69,109;2020;7;25
1524;01-agosto-2020;Baghlan;4;35,79;69,109;2020;8;1
1525;08-agosto-2020;Baghlan;12;35,79;69,109;2020;8;8
1526;15-agosto-2020;Baghlan;4;35,79;69,109;2020;8;15
1527;22-agosto-2020;Baghlan;28;35,79;69,109;2020;8;22
1528;29-agosto-2020;Baghlan;4;35,79;69,109;2020;8;29
1529;05-settembre-2020;Baghlan;9;35,79;69,109;2020;9;5
1530;12-settembre-2020;Baghlan;24;35,79;69,109;2020;9;12
1531;19-settembre-2020;Baghlan;33;35,79;69,109;2020;9;19
1532;26-settembre-2020;Baghlan;15;35,79;69,109;2020;9;26
1533;03-ottobre-2020;Baghlan;4;35,79;69,109;2020;10;3
1534;10-ottobre-2020;Baghlan;46;35,79;69,109;2020;10;10
1535;17-ottobre-2020;Baghlan;14;35,79;69,109;2020;10;17
1536;24-ottobre-2020;Baghlan;10;35,79;69,109;2020;10;24
1537;31-ottobre-2020;Baghlan;2;35,79;69,109;2020;10;31
1538;07-novembre-2020;Baghlan;26;35,79;69,109;2020;11;7
1539;14-novembre-2020;Baghlan;4;35,79;69,109;2020;11;14
1540;21-novembre-2020;Baghlan;17;35,79;69,109;2020;11;21
1541;28-novembre-2020;Baghlan;14;35,79;69,109;2020;11;28
1542;05-dicembre-2020;Baghlan;10;35,79;69,109;2020;12;5
1543;12-dicembre-2020;Baghlan;49;35,79;69,109;2020;12;12
1544;19-dicembre-2020;Baghlan;17;35,79;69,109;2020;12;19
1545;26-dicembre-2020;Baghlan;0;35,79;69,109;2020;12;26
1546;02-gennaio-2021;Baghlan;6;35,79;69,109;2021;1;2
1547;09-gennaio-2021;Baghlan;28;35,79;69,109;2021;1;9
1548;16-gennaio-2021;Baghlan;79;35,79;69,109;2021;1;16
1549;23-gennaio-2021;Baghlan;7;35,79;69,109;2021;1;23
1550;30-gennaio-2021;Baghlan;29;35,79;69,109;2021;1;30
1551;06-febbraio-2021;Baghlan;23;35,79;69,109;2021;2;6
1552;13-febbraio-2021;Baghlan;10;35,79;69,109;2021;2;13
1553;20-febbraio-2021;Baghlan;0;35,79;69,109;2021;2;20
1554;27-febbraio-2021;Baghlan;17;35,79;69,109;2021;2;27
1555;06-marzo-2021;Baghlan;3;35,79;69,109;2021;3;6
1556;13-marzo-2021;Baghlan;18;35,79;69,109;2021;3;13
1557;20-marzo-2021;Baghlan;6;35,79;69,109;2021;3;20
1558;27-marzo-2021;Baghlan;12;35,79;69,109;2021;3;27
1559;03-aprile-2021;Baghlan;25;35,79;69,109;2021;4;3
1560;10-aprile-2021;Baghlan;28;35,79;69,109;2021;4;10
1561;17-aprile-2021;Baghlan;22;35,79;69,109;2021;4;17
1562;24-aprile-2021;Baghlan;37;35,79;69,109;2021;4;24
1563;01-maggio-2021;Baghlan;75;35,79;69,109;2021;5;1
1564;08-maggio-2021;Baghlan;34;35,79;69,109;2021;5;8
1565;15-maggio-2021;Baghlan;130;35,79;69,109;2021;5;15
1566;22-maggio-2021;Baghlan;36;35,79;69,109;2021;5;22
1567;29-maggio-2021;Baghlan;47;35,79;69,109;2021;5;29
1568;05-giugno-2021;Baghlan;80;35,79;69,109;2021;6;5
1569;12-giugno-2021;Baghlan;84;35,79;69,109;2021;6;12
1570;19-giugno-2021;Baghlan;66;35,79;69,109;2021;6;19
1571;26-giugno-2021;Baghlan;42;35,79;69,109;2021;6;26
1572;03-luglio-2021;Baghlan;13;35,79;69,109;2021;7;3
1573;10-luglio-2021;Baghlan;3;35,79;69,109;2021;7;10
1574;17-luglio-2021;Baghlan;0;35,79;69,109;2021;7;17
1575;24-luglio-2021;Baghlan;24;35,79;69,109;2021;7;24
1576;31-luglio-2021;Baghlan;190;35,79;69,109;2021;7;31
1577;07-agosto-2021;Baghlan;58;35,79;69,109;2021;8;7
1578;14-agosto-2021;Baghlan;0;35,79;69,109;2021;8;14
1579;21-agosto-2021;Baghlan;0;35,79;69,109;2021;8;21
1580;28-agosto-2021;Baghlan;3;35,79;69,109;2021;8;28
1581;02-ottobre-2021;Baghlan;15;35,79;69,109;2021;10;2
1582;09-ottobre-2021;Baghlan;14;35,79;69,109;2021;10;9
1583;16-ottobre-2021;Baghlan;4;35,79;69,109;2021;10;16
1584;23-ottobre-2021;Baghlan;10;35,79;69,109;2021;10;23
1585;30-ottobre-2021;Baghlan;6;35,79;69,109;2021;10;30
1586;13-novembre-2021;Baghlan;6;35,79;69,109;2021;11;13
1587;20-novembre-2021;Baghlan;5;35,79;69,109;2021;11;20
1588;18-dicembre-2021;Baghlan;10;35,79;69,109;2021;12;18
1589;25-dicembre-2021;Baghlan;0;35,79;69,109;2021;12;25
1590;01-gennaio-2022;Baghlan;5;35,79;69,109;2022;1;1
1591;08-gennaio-2022;Baghlan;5;35,79;69,109;2022;1;8
1592;22-gennaio-2022;Baghlan;24;35,79;69,109;2022;1;22
1593;29-gennaio-2022;Baghlan;1;35,79;69,109;2022;1;29
1594;12-febbraio-2022;Baghlan;9;35,79;69,109;2022;2;12
1595;19-febbraio-2022;Baghlan;9;35,79;69,109;2022;2;19
1596;26-febbraio-2022;Baghlan;0;35,79;69,109;2022;2;26
1597;05-marzo-2022;Baghlan;1;35,79;69,109;2022;3;5
1598;12-marzo-2022;Baghlan;2;35,79;69,109;2022;3;12
1599;19-marzo-2022;Baghlan;2;35,79;69,109;2022;3;19
1600;26-marzo-2022;Baghlan;12;35,79;69,109;2022;3;26
1601;02-aprile-2022;Baghlan;17;35,79;69,109;2022;4;2
1602;09-aprile-2022;Baghlan;10;35,79;69,109;2022;4;9
1603;16-aprile-2022;Baghlan;7;35,79;69,109;2022;4;16
1604;23-aprile-2022;Baghlan;0;35,79;69,109;2022;4;23
1605;30-aprile-2022;Baghlan;14;35,79;69,109;2022;4;30
1606;07-maggio-2022;Baghlan;21;35,79;69,109;2022;5;7
1607;14-maggio-2022;Baghlan;12;35,79;69,109;2022;5;14
1608;21-maggio-2022;Baghlan;5;35,79;69,109;2022;5;21
1609;28-maggio-2022;Baghlan;21;35,79;69,109;2022;5;28
1610;04-giugno-2022;Baghlan;11;35,79;69,109;2022;6;4
1611;11-giugno-2022;Baghlan;7;35,79;69,109;2022;6;11
1612;18-giugno-2022;Baghlan;9;35,79;69,109;2022;6;18
1613;25-giugno-2022;Baghlan;28;35,79;69,109;2022;6;25
1614;02-luglio-2022;Baghlan;22;35,79;69,109;2022;7;2
1615;09-luglio-2022;Baghlan;9;35,79;69,109;2022;7;9
1616;16-luglio-2022;Baghlan;59;35,79;69,109;2022;7;16
1617;23-luglio-2022;Baghlan;5;35,79;69,109;2022;7;23
1618;30-luglio-2022;Baghlan;5;35,79;69,109;2022;7;30
1619;06-agosto-2022;Baghlan;10;35,79;69,109;2022;8;6
1620;13-agosto-2022;Baghlan;20;35,79;69,109;2022;8;13
1621;20-agosto-2022;Baghlan;6;35,79;69,109;2022;8;20
1622;01-ottobre-2022;Baghlan;2;35,79;69,109;2022;10;1
1623;08-ottobre-2022;Baghlan;4;35,79;69,109;2022;10;8
1624;15-ottobre-2022;Baghlan;7;35,79;69,109;2022;10;15
1625;22-ottobre-2022;Baghlan;4;35,79;69,109;2022;10;22
1626;10-dicembre-2022;Baghlan;1;35,79;69,109;2022;12;10
1627;17-dicembre-2022;Baghlan;2;35,79;69,109;2022;12;17
1628;24-dicembre-2022;Baghlan;50;35,79;69,109;2022;12;24
1629;07-gennaio-2023;Baghlan;2;35,79;69,109;2023;1;7
1630;11-marzo-2023;Baghlan;5;35,79;69,109;2023;3;11
1631;25-marzo-2023;Baghlan;1;35,79;69,109;2023;3;25
1632;06-maggio-2023;Baghlan;10;35,79;69,109;2023;5;6
1633;03-giugno-2023;Baghlan;2;35,79;69,109;2023;6;3
1634;24-giugno-2023;Baghlan;1;35,79;69,109;2023;6;24
1635;15-luglio-2023;Baghlan;1;35,79;69,109;2023;7;15
1636;22-luglio-2023;Baghlan;0;35,79;69,109;2023;7;22
1637;05-agosto-2023;Baghlan;2;35,79;69,109;2023;8;5
1638;12-agosto-2023;Baghlan;2;35,79;69,109;2023;8;12
1639;26-agosto-2023;Baghlan;1;35,79;69,109;2023;8;26
1640;02-settembre-2023;Baghlan;1;35,79;69,109;2023;9;2
