asylum_location_code,gender,age_range,population,year
IDN,f,0-4,12,2001
IDN,f,5-11,6,2001
IDN,f,12-17,5,2001
IDN,f,18-59,48,2001
IDN,f,60+,0,2001
IDN,m,0-4,20,2001
IDN,m,5-11,26,2001
IDN,m,12-17,25,2001
IDN,m,18-59,305,2001
IDN,m,60+,0,2001
IDN,f,0-4,0,2001
IDN,f,5-11,5,2001
IDN,f,12-17,0,2001
IDN,f,18-59,7,2001
IDN,f,60+,0,2001
IDN,m,0-4,0,2001
IDN,m,5-11,5,2001
IDN,m,12-17,6,2001
IDN,m,18-59,21,2001
IDN,m,60+,0,2001
IND,f,0-4,0,2001
IND,f,5-11,0,2001
IND,f,12-17,0,2001
IND,f,18-59,0,2001
IND,f,60+,0,2001
IND,m,0-4,0,2001
IND,m,5-11,0,2001
IND,m,12-17,0,2001
IND,m,18-59,0,2001
IND,m,60+,0,2001
IND,f,0-4,185,2001
IND,f,5-11,1198,2001
IND,f,12-17,1027,2001
IND,f,18-59,3469,2001
IND,f,60+,318,2001
IND,m,0-4,248,2001
IND,m,5-11,1241,2001
IND,m,12-17,1063,2001
IND,m,18-59,2881,2001
IND,m,60+,342,2001
IRL,f,0-4,0,2001
IRL,f,5-11,0,2001
IRL,f,12-17,0,2001
IRL,f,18-59,0,2001
IRL,f,60+,0,2001
IRL,m,0-4,0,2001
IRL,m,5-11,0,2001
IRL,m,12-17,0,2001
IRL,m,18-59,0,2001
IRL,m,60+,0,2001
IRN,f,0-4,68918,2001
IRN,f,5-11,127037,2001
IRN,f,12-17,108889,2001
IRN,f,18-59,248624,2001
IRN,f,60+,16065,2001
IRN,m,0-4,73877,2001
IRN,m,5-11,145845,2001
IRN,m,12-17,125010,2001
IRN,m,18-59,539272,2001
IRN,m,60+,28463,2001
ITA,f,0-4,0,2001
ITA,f,5-11,0,2001
ITA,f,12-17,0,2001
ITA,f,18-59,0,2001
ITA,f,60+,0,2001
ITA,m,0-4,0,2001
ITA,m,5-11,0,2001
ITA,m,12-17,0,2001
ITA,m,18-59,0,2001
ITA,m,60+,0,2001
JPN,f,0-4,0,2001
JPN,f,5-11,0,2001
JPN,f,12-17,0,2001
JPN,f,18-59,0,2001
JPN,f,60+,0,2001
JPN,m,0-4,0,2001
JPN,m,5-11,0,2001
JPN,m,12-17,0,2001
JPN,m,18-59,0,2001
JPN,m,60+,0,2001
JPN,f,0-4,0,2001
JPN,f,5-11,0,2001
JPN,f,12-17,0,2001
JPN,f,18-59,0,2001
JPN,f,60+,0,2001
JPN,m,0-4,0,2001
JPN,m,5-11,0,2001
JPN,m,12-17,0,2001
JPN,m,18-59,0,2001
JPN,m,60+,0,2001
KAZ,f,0-4,0,2001
KAZ,f,5-11,0,2001
KAZ,f,12-17,0,2001
KAZ,f,18-59,0,2001
KAZ,f,60+,0,2001
KAZ,m,0-4,0,2001
KAZ,m,5-11,0,2001
KAZ,m,12-17,0,2001
KAZ,m,18-59,0,2001
KAZ,m,60+,0,2001
KAZ,f,0-4,0,2001
KAZ,f,5-11,0,2001
KAZ,f,12-17,0,2001
KAZ,f,18-59,0,2001
KAZ,f,60+,0,2001
KAZ,m,0-4,0,2001
KAZ,m,5-11,0,2001
KAZ,m,12-17,0,2001
KAZ,m,18-59,0,2001
KAZ,m,60+,0,2001
KGZ,f,0-4,0,2001
KGZ,f,5-11,0,2001
KGZ,f,12-17,0,2001
KGZ,f,18-59,0,2001
KGZ,f,60+,0,2001
KGZ,m,0-4,0,2001
KGZ,m,5-11,0,2001
KGZ,m,12-17,0,2001
KGZ,m,18-59,0,2001
KGZ,m,60+,0,2001
KGZ,f,0-4,64,2001
KGZ,f,5-11,68,2001
KGZ,f,12-17,59,2001
KGZ,f,18-59,257,2001
KGZ,f,60+,19,2001
KGZ,m,0-4,59,2001
KGZ,m,5-11,53,2001
KGZ,m,12-17,46,2001
KGZ,m,18-59,285,2001
KGZ,m,60+,12,2001
KHM,f,0-4,0,2001
KHM,f,5-11,0,2001
KHM,f,12-17,0,2001
KHM,f,18-59,5,2001
KHM,f,60+,0,2001
KHM,m,0-4,0,2001
KHM,m,5-11,5,2001
KHM,m,12-17,0,2001
KHM,m,18-59,7,2001
KHM,m,60+,0,2001
KWT,f,0-4,0,2001
KWT,f,5-11,0,2001
KWT,f,12-17,5,2001
KWT,f,18-59,8,2001
KWT,f,60+,0,2001
KWT,m,0-4,0,2001
KWT,m,5-11,6,2001
KWT,m,12-17,0,2001
KWT,m,18-59,10,2001
KWT,m,60+,0,2001
KWT,f,0-4,0,2001
KWT,f,5-11,0,2001
KWT,f,12-17,7,2001
KWT,f,18-59,13,2001
KWT,f,60+,0,2001
KWT,m,0-4,0,2001
KWT,m,5-11,5,2001
KWT,m,12-17,5,2001
KWT,m,18-59,15,2001
KWT,m,60+,0,2001
LBN,f,0-4,0,2001
LBN,f,5-11,0,2001
LBN,f,12-17,0,2001
LBN,f,18-59,7,2001
LBN,f,60+,7,2001
LBN,m,0-4,0,2001
LBN,m,5-11,0,2001
LBN,m,12-17,0,2001
LBN,m,18-59,26,2001
LBN,m,60+,8,2001
LKA,f,0-4,6,2001
LKA,f,5-11,0,2001
LKA,f,12-17,0,2001
LKA,f,18-59,0,2001
LKA,f,60+,0,2001
LKA,m,0-4,0,2001
LKA,m,5-11,7,2001
LKA,m,12-17,0,2001
LKA,m,18-59,0,2001
LKA,m,60+,0,2001
LTU,f,0-4,0,2001
LTU,f,5-11,0,2001
LTU,f,12-17,0,2001
LTU,f,18-59,0,2001
LTU,f,60+,0,2001
LTU,m,0-4,0,2001
LTU,m,5-11,12,2001
LTU,m,12-17,6,2001
LTU,m,18-59,22,2001
LTU,m,60+,0,2001
LTU,f,0-4,0,2001
LTU,f,5-11,5,2001
LTU,f,12-17,0,2001
LTU,f,18-59,0,2001
LTU,f,60+,0,2001
LTU,m,0-4,0,2001
LTU,m,5-11,6,2001
LTU,m,12-17,0,2001
LTU,m,18-59,7,2001
LTU,m,60+,0,2001
MAR,f,0-4,0,2001
MAR,f,5-11,0,2001
MAR,f,12-17,0,2001
MAR,f,18-59,0,2001
MAR,f,60+,0,2001
MAR,m,0-4,0,2001
MAR,m,5-11,0,2001
MAR,m,12-17,0,2001
MAR,m,18-59,0,2001
MAR,m,60+,0,2001
MDA,f,0-4,0,2001
MDA,f,5-11,0,2001
MDA,f,12-17,0,2001
MDA,f,18-59,0,2001
MDA,f,60+,0,2001
MDA,m,0-4,0,2001
MDA,m,5-11,0,2001
MDA,m,12-17,0,2001
MDA,m,18-59,7,2001
MDA,m,60+,0,2001
MDA,f,0-4,0,2001
MDA,f,5-11,0,2001
MDA,f,12-17,0,2001
MDA,f,18-59,0,2001
MDA,f,60+,0,2001
MDA,m,0-4,0,2001
MDA,m,5-11,0,2001
MDA,m,12-17,0,2001
MDA,m,18-59,7,2001
MDA,m,60+,0,2001
MEX,f,0-4,0,2001
MEX,f,5-11,0,2001
MEX,f,12-17,0,2001
MEX,f,18-59,0,2001
MEX,f,60+,0,2001
MEX,m,0-4,0,2001
MEX,m,5-11,0,2001
MEX,m,12-17,0,2001
MEX,m,18-59,9,2001
MEX,m,60+,0,2001
MLT,f,0-4,0,2001
MLT,f,5-11,0,2001
MLT,f,12-17,0,2001
MLT,f,18-59,0,2001
MLT,f,60+,0,2001
MLT,m,0-4,0,2001
MLT,m,5-11,0,2001
MLT,m,12-17,0,2001
MLT,m,18-59,0,2001
MLT,m,60+,0,2001
MYS,f,0-4,0,2001
MYS,f,5-11,0,2001
MYS,f,12-17,0,2001
MYS,f,18-59,0,2001
MYS,f,60+,0,2001
MYS,m,0-4,0,2001
MYS,m,5-11,0,2001
MYS,m,12-17,0,2001
MYS,m,18-59,0,2001
MYS,m,60+,0,2001
MYS,f,0-4,0,2001
MYS,f,5-11,7,2001
MYS,f,12-17,7,2001
MYS,f,18-59,11,2001
MYS,f,60+,5,2001
MYS,m,0-4,5,2001
MYS,m,5-11,5,2001
MYS,m,12-17,5,2001
MYS,m,18-59,32,2001
MYS,m,60+,0,2001
NLD,f,0-4,0,2001
NLD,f,5-11,0,2001
NLD,f,12-17,0,2001
NLD,f,18-59,0,2001
NLD,f,60+,0,2001
NLD,m,0-4,0,2001
NLD,m,5-11,0,2001
NLD,m,12-17,0,2001
NLD,m,18-59,0,2001
NLD,m,60+,0,2001
NLD,f,0-4,0,2001
NLD,f,5-11,0,2001
NLD,f,12-17,0,2001
NLD,f,18-59,0,2001
NLD,f,60+,0,2001
NLD,m,0-4,0,2001
NLD,m,5-11,0,2001
NLD,m,12-17,0,2001
NLD,m,18-59,0,2001
NLD,m,60+,0,2001
NOR,f,0-4,0,2001
NOR,f,5-11,0,2001
NOR,f,12-17,0,2001
NOR,f,18-59,0,2001
NOR,f,60+,0,2001
NOR,m,0-4,0,2001
NOR,m,5-11,0,2001
NOR,m,12-17,0,2001
NOR,m,18-59,0,2001
NOR,m,60+,0,2001
NZL,f,0-4,0,2001
NZL,f,5-11,0,2001
NZL,f,12-17,0,2001
NZL,f,18-59,0,2001
NZL,f,60+,0,2001
NZL,m,0-4,0,2001
NZL,m,5-11,0,2001
NZL,m,12-17,0,2001
NZL,m,18-59,0,2001
NZL,m,60+,0,2001
OMN,f,0-4,0,2001
OMN,f,5-11,0,2001
OMN,f,12-17,0,2001
OMN,f,18-59,0,2001
OMN,f,60+,0,2001
OMN,m,0-4,0,2001
OMN,m,5-11,0,2001
OMN,m,12-17,0,2001
OMN,m,18-59,16,2001
OMN,m,60+,0,2001
PAK,f,0-4,122591,2001
PAK,f,5-11,174858,2001
PAK,f,12-17,149878,2001
PAK,f,18-59,327785,2001
PAK,f,60+,23976,2001
PAK,m,0-4,120689,2001
PAK,m,5-11,174524,2001
PAK,m,12-17,149590,2001
PAK,m,18-59,236912,2001
PAK,m,60+,28231,2001
POL,f,0-4,0,2001
POL,f,5-11,0,2001
POL,f,12-17,0,2001
POL,f,18-59,0,2001
POL,f,60+,0,2001
POL,m,0-4,0,2001
POL,m,5-11,0,2001
POL,m,12-17,0,2001
POL,m,18-59,0,2001
POL,m,60+,0,2001
PRT,f,0-4,0,2001
PRT,f,5-11,0,2001
PRT,f,12-17,0,2001
PRT,f,18-59,0,2001
PRT,f,60+,0,2001
PRT,m,0-4,0,2001
PRT,m,5-11,0,2001
PRT,m,12-17,0,2001
PRT,m,18-59,0,2001
PRT,m,60+,0,2001
QAT,f,0-4,0,2001
QAT,f,5-11,0,2001
QAT,f,12-17,0,2001
QAT,f,18-59,0,2001
QAT,f,60+,0,2001
QAT,m,0-4,0,2001
QAT,m,5-11,0,2001
QAT,m,12-17,0,2001
QAT,m,18-59,40,2001
QAT,m,60+,0,2001
ROU,f,0-4,11,2001
ROU,f,5-11,12,2001
ROU,f,12-17,10,2001
ROU,f,18-59,35,2001
ROU,f,60+,0,2001
ROU,m,0-4,7,2001
ROU,m,5-11,17,2001
ROU,m,12-17,15,2001
ROU,m,18-59,32,2001
ROU,m,60+,0,2001
RUS,f,0-4,0,2001
RUS,f,5-11,0,2001
RUS,f,12-17,0,2001
RUS,f,18-59,0,2001
RUS,f,60+,0,2001
RUS,m,0-4,0,2001
RUS,m,5-11,0,2001
RUS,m,12-17,0,2001
RUS,m,18-59,0,2001
RUS,m,60+,0,2001
RUS,f,0-4,0,2001
RUS,f,5-11,0,2001
RUS,f,12-17,0,2001
RUS,f,18-59,0,2001
RUS,f,60+,0,2001
RUS,m,0-4,0,2001
RUS,m,5-11,0,2001
RUS,m,12-17,0,2001
RUS,m,18-59,0,2001
RUS,m,60+,0,2001
RUS,f,0-4,0,2001
RUS,f,5-11,0,2001
RUS,f,12-17,0,2001
RUS,f,18-59,0,2001
RUS,f,60+,0,2001
RUS,m,0-4,0,2001
RUS,m,5-11,0,2001
RUS,m,12-17,0,2001
RUS,m,18-59,0,2001
RUS,m,60+,0,2001
SAU,f,0-4,0,2001
SAU,f,5-11,6,2001
SAU,f,12-17,5,2001
SAU,f,18-59,9,2001
SAU,f,60+,0,2001
SAU,m,0-4,0,2001
SAU,m,5-11,0,2001
SAU,m,12-17,9,2001
SAU,m,18-59,14,2001
SAU,m,60+,0,2001
SAU,f,0-4,0,2001
SAU,f,5-11,12,2001
SAU,f,12-17,10,2001
SAU,f,18-59,30,2001
SAU,f,60+,5,2001
SAU,m,0-4,6,2001
SAU,m,5-11,9,2001
SAU,m,12-17,7,2001
SAU,m,18-59,65,2001
SAU,m,60+,5,2001
SRB,f,0-4,0,2001
SRB,f,5-11,0,2001
SRB,f,12-17,0,2001
SRB,f,18-59,0,2001
SRB,f,60+,0,2001
SRB,m,0-4,0,2001
SRB,m,5-11,0,2001
SRB,m,12-17,0,2001
SRB,m,18-59,0,2001
SRB,m,60+,0,2001
SRB,f,0-4,0,2001
SRB,f,5-11,0,2001
SRB,f,12-17,0,2001
SRB,f,18-59,0,2001
SRB,f,60+,0,2001
SRB,m,0-4,0,2001
SRB,m,5-11,0,2001
SRB,m,12-17,0,2001
SRB,m,18-59,0,2001
SRB,m,60+,0,2001
SVK,f,0-4,0,2001
SVK,f,5-11,0,2001
SVK,f,12-17,0,2001
SVK,f,18-59,0,2001
SVK,f,60+,0,2001
SVK,m,0-4,0,2001
SVK,m,5-11,0,2001
SVK,m,12-17,0,2001
SVK,m,18-59,0,2001
SVK,m,60+,0,2001
SVK,f,0-4,0,2001
SVK,f,5-11,0,2001
SVK,f,12-17,0,2001
SVK,f,18-59,0,2001
SVK,f,60+,0,2001
SVK,m,0-4,0,2001
SVK,m,5-11,0,2001
SVK,m,12-17,0,2001
SVK,m,18-59,0,2001
SVK,m,60+,0,2001
SVN,f,0-4,0,2001
SVN,f,5-11,0,2001
SVN,f,12-17,0,2001
SVN,f,18-59,0,2001
SVN,f,60+,0,2001
SVN,m,0-4,0,2001
SVN,m,5-11,0,2001
SVN,m,12-17,0,2001
SVN,m,18-59,0,2001
SVN,m,60+,0,2001
SWE,f,0-4,0,2001
SWE,f,5-11,0,2001
SWE,f,12-17,0,2001
SWE,f,18-59,0,2001
SWE,f,60+,0,2001
SWE,m,0-4,0,2001
SWE,m,5-11,0,2001
SWE,m,12-17,0,2001
SWE,m,18-59,0,2001
SWE,m,60+,0,2001
SYR,f,0-4,0,2001
SYR,f,5-11,0,2001
SYR,f,12-17,0,2001
SYR,f,18-59,0,2001
SYR,f,60+,0,2001
SYR,m,0-4,0,2001
SYR,m,5-11,0,2001
SYR,m,12-17,0,2001
SYR,m,18-59,0,2001
SYR,m,60+,0,2001
SYR,f,0-4,22,2001
SYR,f,5-11,48,2001
SYR,f,12-17,42,2001
SYR,f,18-59,70,2001
SYR,f,60+,5,2001
SYR,m,0-4,28,2001
SYR,m,5-11,54,2001
SYR,m,12-17,47,2001
SYR,m,18-59,77,2001
SYR,m,60+,14,2001
THA,f,0-4,0,2001
THA,f,5-11,0,2001
THA,f,12-17,0,2001
THA,f,18-59,0,2001
THA,f,60+,0,2001
THA,m,0-4,0,2001
THA,m,5-11,0,2001
THA,m,12-17,0,2001
THA,m,18-59,0,2001
THA,m,60+,0,2001
THA,f,0-4,0,2001
THA,f,5-11,0,2001
THA,f,12-17,5,2001
THA,f,18-59,0,2001
THA,f,60+,0,2001
THA,m,0-4,0,2001
THA,m,5-11,0,2001
THA,m,12-17,0,2001
THA,m,18-59,14,2001
THA,m,60+,0,2001
TJK,f,0-4,0,2001
TJK,f,5-11,0,2001
TJK,f,12-17,0,2001
TJK,f,18-59,0,2001
TJK,f,60+,0,2001
TJK,m,0-4,0,2001
TJK,m,5-11,0,2001
TJK,m,12-17,0,2001
TJK,m,18-59,0,2001
TJK,m,60+,0,2001
TJK,f,0-4,188,2001
TJK,f,5-11,385,2001
TJK,f,12-17,329,2001
TJK,f,18-59,607,2001
TJK,f,60+,90,2001
TJK,m,0-4,363,2001
TJK,m,5-11,593,2001
TJK,m,12-17,508,2001
TJK,m,18-59,1095,2001
TJK,m,60+,239,2001
TKM,f,0-4,0,2001
TKM,f,5-11,0,2001
TKM,f,12-17,0,2001
TKM,f,18-59,0,2001
TKM,f,60+,0,2001
TKM,m,0-4,0,2001
TKM,m,5-11,0,2001
TKM,m,12-17,0,2001
TKM,m,18-59,0,2001
TKM,m,60+,0,2001
TKM,f,0-4,0,2001
TKM,f,5-11,0,2001
TKM,f,12-17,0,2001
TKM,f,18-59,0,2001
TKM,f,60+,0,2001
TKM,m,0-4,0,2001
TKM,m,5-11,0,2001
TKM,m,12-17,0,2001
TKM,m,18-59,0,2001
TKM,m,60+,0,2001
TUR,f,0-4,5,2001
TUR,f,5-11,30,2001
TUR,f,12-17,26,2001
TUR,f,18-59,62,2001
TUR,f,60+,0,2001
TUR,m,0-4,16,2001
TUR,m,5-11,30,2001
TUR,m,12-17,30,2001
TUR,m,18-59,108,2001
TUR,m,60+,0,2001
TUR,f,0-4,8,2001
TUR,f,5-11,10,2001
TUR,f,12-17,10,2001
TUR,f,18-59,28,2001
TUR,f,60+,0,2001
TUR,m,0-4,0,2001
TUR,m,5-11,16,2001
TUR,m,12-17,11,2001
TUR,m,18-59,23,2001
TUR,m,60+,0,2001
UKR,f,0-4,0,2001
UKR,f,5-11,9,2001
UKR,f,12-17,9,2001
UKR,f,18-59,12,2001
UKR,f,60+,0,2001
UKR,m,0-4,0,2001
UKR,m,5-11,17,2001
UKR,m,12-17,0,2001
UKR,m,18-59,25,2001
UKR,m,60+,0,2001
UKR,f,0-4,40,2001
UKR,f,5-11,101,2001
UKR,f,12-17,87,2001
UKR,f,18-59,189,2001
UKR,f,60+,18,2001
UKR,m,0-4,36,2001
UKR,m,5-11,125,2001
UKR,m,12-17,107,2001
UKR,m,18-59,863,2001
UKR,m,60+,21,2001
USA,f,0-4,0,2001
USA,f,5-11,0,2001
USA,f,12-17,0,2001
USA,f,18-59,0,2001
USA,f,60+,0,2001
USA,m,0-4,0,2001
USA,m,5-11,0,2001
USA,m,12-17,0,2001
USA,m,18-59,0,2001
USA,m,60+,0,2001
USA,f,0-4,0,2001
USA,f,5-11,0,2001
USA,f,12-17,0,2001
USA,f,18-59,0,2001
USA,f,60+,0,2001
USA,m,0-4,0,2001
USA,m,5-11,0,2001
USA,m,12-17,0,2001
USA,m,18-59,0,2001
USA,m,60+,0,2001
UZB,f,0-4,47,2001
UZB,f,5-11,125,2001
UZB,f,12-17,107,2001
UZB,f,18-59,248,2001
UZB,f,60+,12,2001
UZB,m,0-4,47,2001
UZB,m,5-11,132,2001
UZB,m,12-17,114,2001
UZB,m,18-59,469,2001
UZB,m,60+,15,2001
UZB,f,0-4,79,2001
UZB,f,5-11,292,2001
UZB,f,12-17,252,2001
UZB,f,18-59,580,2001
UZB,f,60+,16,2001
UZB,m,0-4,93,2001
UZB,m,5-11,314,2001
UZB,m,12-17,270,2001
UZB,m,18-59,645,2001
UZB,m,60+,28,2001
ZAF,f,0-4,0,2001
ZAF,f,5-11,0,2001
ZAF,f,12-17,0,2001
ZAF,f,18-59,0,2001
ZAF,f,60+,0,2001
ZAF,m,0-4,0,2001
ZAF,m,5-11,0,2001
ZAF,m,12-17,0,2001
ZAF,m,18-59,0,2001
ZAF,m,60+,0,2001
ZAF,f,0-4,0,2001
ZAF,f,5-11,0,2001
ZAF,f,12-17,0,2001
ZAF,f,18-59,0,2001
ZAF,f,60+,0,2001
ZAF,m,0-4,0,2001
ZAF,m,5-11,0,2001
ZAF,m,12-17,0,2001
ZAF,m,18-59,0,2001
ZAF,m,60+,0,2001
ZWE,f,0-4,0,2001
ZWE,f,5-11,5,2001
ZWE,f,12-17,13,2001
ZWE,f,18-59,8,2001
ZWE,f,60+,0,2001
ZWE,m,0-4,0,2001
ZWE,m,5-11,13,2001
ZWE,m,12-17,0,2001
ZWE,m,18-59,43,2001
ZWE,m,60+,0,2001
ARE,f,0-4,0,2002
ARE,f,5-11,0,2002
ARE,f,12-17,0,2002
ARE,f,18-59,0,2002
ARE,f,60+,0,2002
ARE,m,0-4,0,2002
ARE,m,5-11,8,2002
ARE,m,12-17,0,2002
ARE,m,18-59,8,2002
ARE,m,60+,0,2002
ARE,f,0-4,0,2002
ARE,f,5-11,0,2002
ARE,f,12-17,6,2002
ARE,f,18-59,0,2002
ARE,f,60+,0,2002
ARE,m,0-4,0,2002
ARE,m,5-11,0,2002
ARE,m,12-17,0,2002
ARE,m,18-59,0,2002
ARE,m,60+,0,2002
AUS,f,0-4,0,2002
AUS,f,5-11,0,2002
AUS,f,12-17,0,2002
AUS,f,18-59,0,2002
AUS,f,60+,0,2002
AUS,m,0-4,0,2002
AUS,m,5-11,0,2002
AUS,m,12-17,0,2002
AUS,m,18-59,0,2002
AUS,m,60+,0,2002
AUS,f,0-4,0,2002
AUS,f,5-11,0,2002
AUS,f,12-17,0,2002
AUS,f,18-59,0,2002
AUS,f,60+,0,2002
AUS,m,0-4,0,2002
AUS,m,5-11,0,2002
AUS,m,12-17,0,2002
AUS,m,18-59,0,2002
AUS,m,60+,0,2002
AUT,f,0-4,0,2002
AUT,f,5-11,0,2002
AUT,f,12-17,0,2002
AUT,f,18-59,0,2002
AUT,f,60+,0,2002
AUT,m,0-4,0,2002
AUT,m,5-11,0,2002
AUT,m,12-17,0,2002
AUT,m,18-59,0,2002
AUT,m,60+,0,2002
AZE,f,0-4,19,2002
AZE,f,5-11,40,2002
AZE,f,12-17,35,2002
AZE,f,18-59,132,2002
AZE,f,60+,14,2002
AZE,m,0-4,22,2002
AZE,m,5-11,51,2002
AZE,m,12-17,44,2002
AZE,m,18-59,546,2002
AZE,m,60+,16,2002
AZE,f,0-4,6,2002
AZE,f,5-11,16,2002
AZE,f,12-17,14,2002
AZE,f,18-59,39,2002
AZE,f,60+,0,2002
AZE,m,0-4,7,2002
AZE,m,5-11,32,2002
AZE,m,12-17,28,2002
AZE,m,18-59,115,2002
AZE,m,60+,0,2002
BEL,f,0-4,0,2002
BEL,f,5-11,0,2002
BEL,f,12-17,0,2002
BEL,f,18-59,0,2002
BEL,f,60+,0,2002
BEL,m,0-4,0,2002
BEL,m,5-11,0,2002
BEL,m,12-17,0,2002
BEL,m,18-59,0,2002
BEL,m,60+,0,2002
BGR,f,0-4,0,2002
BGR,f,5-11,9,2002
BGR,f,12-17,0,2002
BGR,f,18-59,16,2002
BGR,f,60+,0,2002
BGR,m,0-4,0,2002
BGR,m,5-11,9,2002
BGR,m,12-17,7,2002
BGR,m,18-59,316,2002
BGR,m,60+,0,2002
BGR,f,0-4,0,2002
BGR,f,5-11,0,2002
BGR,f,12-17,0,2002
BGR,f,18-59,0,2002
BGR,f,60+,0,2002
BGR,m,0-4,0,2002
BGR,m,5-11,0,2002
BGR,m,12-17,0,2002
BGR,m,18-59,0,2002
BGR,m,60+,0,2002
BLR,f,0-4,5,2002
BLR,f,5-11,9,2002
BLR,f,12-17,8,2002
BLR,f,18-59,26,2002
BLR,f,60+,0,2002
BLR,m,0-4,5,2002
BLR,m,5-11,11,2002
BLR,m,12-17,9,2002
BLR,m,18-59,92,2002
BLR,m,60+,0,2002
BLR,f,0-4,10,2002
BLR,f,5-11,47,2002
BLR,f,12-17,42,2002
BLR,f,18-59,87,2002
BLR,f,60+,7,2002
BLR,m,0-4,13,2002
BLR,m,5-11,37,2002
BLR,m,12-17,33,2002
BLR,m,18-59,197,2002
BLR,m,60+,5,2002
BRA,f,0-4,0,2002
BRA,f,5-11,0,2002
BRA,f,12-17,0,2002
BRA,f,18-59,0,2002
BRA,f,60+,0,2002
BRA,m,0-4,0,2002
BRA,m,5-11,0,2002
BRA,m,12-17,0,2002
BRA,m,18-59,0,2002
BRA,m,60+,0,2002
CAN,f,0-4,0,2002
CAN,f,5-11,0,2002
CAN,f,12-17,0,2002
CAN,f,18-59,0,2002
CAN,f,60+,0,2002
CAN,m,0-4,0,2002
CAN,m,5-11,0,2002
CAN,m,12-17,0,2002
CAN,m,18-59,0,2002
CAN,m,60+,0,2002
CAN,f,0-4,0,2002
CAN,f,5-11,0,2002
CAN,f,12-17,0,2002
CAN,f,18-59,0,2002
CAN,f,60+,0,2002
CAN,m,0-4,0,2002
CAN,m,5-11,0,2002
CAN,m,12-17,0,2002
CAN,m,18-59,0,2002
CAN,m,60+,0,2002
CHE,f,0-4,23,2002
CHE,f,5-11,42,2002
CHE,f,12-17,36,2002
CHE,f,18-59,116,2002
CHE,f,60+,12,2002
CHE,m,0-4,19,2002
CHE,m,5-11,51,2002
CHE,m,12-17,43,2002
CHE,m,18-59,348,2002
CHE,m,60+,9,2002
CHE,f,0-4,0,2002
CHE,f,5-11,0,2002
CHE,f,12-17,0,2002
CHE,f,18-59,0,2002
CHE,f,60+,0,2002
CHE,m,0-4,0,2002
CHE,m,5-11,0,2002
CHE,m,12-17,0,2002
CHE,m,18-59,0,2002
CHE,m,60+,0,2002
CHL,f,0-4,0,2002
CHL,f,5-11,0,2002
CHL,f,12-17,0,2002
CHL,f,18-59,0,2002
CHL,f,60+,0,2002
CHL,m,0-4,0,2002
CHL,m,5-11,0,2002
CHL,m,12-17,0,2002
CHL,m,18-59,5,2002
CHL,m,60+,0,2002
CHN,f,0-4,0,2002
CHN,f,5-11,0,2002
CHN,f,12-17,0,2002
CHN,f,18-59,0,2002
CHN,f,60+,0,2002
CHN,m,0-4,0,2002
CHN,m,5-11,8,2002
CHN,m,12-17,0,2002
CHN,m,18-59,0,2002
CHN,m,60+,0,2002
CIV,f,0-4,0,2002
CIV,f,5-11,0,2002
CIV,f,12-17,0,2002
CIV,f,18-59,6,2002
CIV,f,60+,0,2002
CIV,m,0-4,0,2002
CIV,m,5-11,0,2002
CIV,m,12-17,0,2002
CIV,m,18-59,0,2002
CIV,m,60+,0,2002
CIV,f,0-4,0,2002
CIV,f,5-11,0,2002
CIV,f,12-17,0,2002
CIV,f,18-59,0,2002
CIV,f,60+,0,2002
CIV,m,0-4,0,2002
CIV,m,5-11,0,2002
CIV,m,12-17,0,2002
CIV,m,18-59,5,2002
CIV,m,60+,0,2002
CUB,f,0-4,0,2002
CUB,f,5-11,8,2002
CUB,f,12-17,0,2002
CUB,f,18-59,0,2002
CUB,f,60+,0,2002
CUB,m,0-4,0,2002
CUB,m,5-11,0,2002
CUB,m,12-17,6,2002
CUB,m,18-59,10,2002
CUB,m,60+,0,2002
CYP,f,0-4,0,2002
CYP,f,5-11,0,2002
CYP,f,12-17,0,2002
CYP,f,18-59,0,2002
CYP,f,60+,0,2002
CYP,m,0-4,0,2002
CYP,m,5-11,0,2002
CYP,m,12-17,0,2002
CYP,m,18-59,0,2002
CYP,m,60+,0,2002
CYP,f,0-4,0,2002
CYP,f,5-11,0,2002
CYP,f,12-17,0,2002
CYP,f,18-59,0,2002
CYP,f,60+,0,2002
CYP,m,0-4,0,2002
CYP,m,5-11,0,2002
CYP,m,12-17,0,2002
CYP,m,18-59,5,2002
CYP,m,60+,0,2002
CZE,f,0-4,0,2002
CZE,f,5-11,0,2002
CZE,f,12-17,0,2002
CZE,f,18-59,0,2002
CZE,f,60+,0,2002
CZE,m,0-4,0,2002
CZE,m,5-11,0,2002
CZE,m,12-17,0,2002
CZE,m,18-59,0,2002
CZE,m,60+,0,2002
CZE,f,0-4,0,2002
CZE,f,5-11,0,2002
CZE,f,12-17,0,2002
CZE,f,18-59,0,2002
CZE,f,60+,0,2002
CZE,m,0-4,0,2002
CZE,m,5-11,0,2002
CZE,m,12-17,0,2002
CZE,m,18-59,0,2002
CZE,m,60+,0,2002
DEU,f,0-4,0,2002
DEU,f,5-11,0,2002
DEU,f,12-17,0,2002
DEU,f,18-59,0,2002
DEU,f,60+,0,2002
DEU,m,0-4,0,2002
DEU,m,5-11,0,2002
DEU,m,12-17,0,2002
DEU,m,18-59,0,2002
DEU,m,60+,0,2002
DEU,f,0-4,0,2002
DEU,f,5-11,0,2002
